Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
2000-02-10 7:46:36,Reynoldsberg,Reunion,9.086153371,382.4685201,-0.6796880556,36.86085101,25.25647654,26.70750474
2000-02-11 3:56:20,Wandamouth,Norfolk Island,17.66110748,480.2908825,-0.01616981696,42.83203539,96.21213565,29.26844496
2000-02-12 0:06:03,Port Leah,Costa Rica,17.74751551,381.3836394,1.24465757,44.80593548,61.91780831,16.40162019
2000-02-12 20:15:46,Anthonyside,Cuba,12.14900453,332.1868864,1.450344624,92.71172183,3.026367018,12.46761234
2000-02-13 16:25:29,North Brian,Grenada,11.52254603,462.2921507,-0.6059650145,44.77483766,38.10825001,32.26860169
2000-02-14 12:35:13,Butlerburgh,Suriname,23.48302409,376.205469,1.445473702,7.744925006,96.27866374,29.19906916
2000-02-15 8:44:56,South Jennifer,Brunei Darussalam,15.72136327,487.4021302,1.191409147,36.90867064,99.01939895,43.63650175
2000-02-16 4:54:39,Cameronview,Bahrain,21.92670329,420.2596519,-0.1667067685,51.99926684,43.75437852,32.43973278
2000-02-17 1:04:22,Garciatown,United States of America,13.50418332,354.3904669,-0.4843362881,10.68607122,35.82337264,31.52732364
2000-02-17 21:14:06,Adrianshire,Israel,13.56885418,452.9133732,-1.420200566,72.50681614,15.7232292,17.30951433
2000-02-18 17:23:49,New Dianechester,Georgia,6.926304468,474.364224,-1.003382415,83.5839146,95.05445325,43.96716017
2000-02-19 13:33:32,Russellfort,Cape Verde,18.29475962,426.7681882,-1.109026868,21.84969736,6.248380851,41.79523526
2000-02-20 9:43:16,Johnnyburgh,Ukraine,17.05102765,368.5931722,0.1142946532,93.85050697,35.35779704,11.01486933
2000-02-21 5:52:59,Charlesview,Colombia,3.28247902,330.0707667,-0.9671045925,42.75019162,70.17553367,0.1875379297
2000-02-22 2:02:42,East Shawnchester,Guyana,16.69321245,480.5486476,-0.7689584536,33.29632726,11.66520309,12.05243006
2000-02-22 22:12:25,Tylertown,Estonia,13.2904799,405.1940321,-0.3812002721,44.30783468,48.99466921,33.77443557
2000-02-23 18:22:09,Lake Michael,Cambodia,6.876880564,416.9625727,-0.740848072,19.73280441,51.20197335,31.86401601
2000-02-24 14:31:52,Bensonview,Maldives,12.8244148,385.387684,1.175885844,31.19415441,61.75035838,3.494241761
2000-02-25 10:41:35,Port Robert,Greece,12.59853008,454.1723185,-0.9015337305,21.44703701,28.5167843,34.11856976
2000-02-26 6:51:18,Nathanstad,Kenya,18.05555502,510.1945487,1.54763206,4.93493571,46.47878849,48.80864546
2000-02-27 3:01:02,South Wayne,Marshall Islands,11.15992164,416.6460436,-1.253786874,94.16678391,24.72334805,26.73050242
2000-02-27 23:10:45,West Roberthaven,Korea,5.269830965,413.8622537,-1.198444108,46.70280893,29.6211343,15.49518543
2000-02-28 19:20:28,West Susanmouth,Dominica,20.19613038,387.0215658,0.4281282465,24.63835115,69.15914059,2.267111815
2000-02-29 15:30:11,East Melissaville,China,13.85135274,369.2479346,-0.8586114956,77.18613609,46.97456775,3.254734404
2000-03-01 11:39:55,West Jamiechester,Trinidad and Tobago,20.05772886,415.8469111,-0.4303346486,94.1551607,56.6386736,10.78569321
2000-03-02 7:49:38,Courtneyberg,Northern Mariana Islands,17.15498055,457.6056922,-0.3888689221,11.77178075,36.69440253,14.88811686
2000-03-03 3:59:21,Lake Justin,Svalbard & Jan Mayen Islands,6.781556766,406.7626254,0.5958487917,50.41209587,69.01243892,40.38388664
2000-03-04 0:09:04,New Sandrafurt,Czech Republic,17.15095351,421.1474398,0.3390488689,75.895693,49.17712047,9.966886101
2000-03-04 20:18:48,New Christianbury,Costa Rica,13.46388498,391.1309255,-0.7340100937,0.6656289761,92.34424154,33.15509542
2000-03-05 16:28:31,Whiteview,Vietnam,11.52279696,515.8959799,0.763615836,46.39810394,20.70147234,22.98653024
2000-03-06 12:38:14,South Sylvia,Denmark,11.34727508,420.2652759,0.603301475,49.72030273,50.67388969,17.35984929
2000-03-07 8:47:57,Adamberg,Svalbard & Jan Mayen Islands,14.63708217,371.4213709,-0.6300456701,91.15551613,66.06669686,38.48208629
2000-03-08 4:57:41,Martinfort,Pitcairn Islands,8.495679557,317.7208738,0.9985524884,5.435318289,52.14746015,37.21720866
2000-03-09 1:07:24,New Jamestown,Mongolia,19.40125105,381.9923999,1.220936855,57.34625623,53.84324217,2.143677233
2000-03-09 21:17:07,New Katrina,Uganda,15.55080107,410.5143478,0.7452955638,93.7007043,94.70640927,40.97263875
2000-03-10 17:26:50,Grossstad,Iraq,17.26227736,401.7760977,-0.3510190113,64.10598712,72.37048819,4.588576721
2000-03-11 13:36:34,Gordonport,Ecuador,29.09074428,404.8284513,-1.959734106,15.24528551,20.35585459,39.55675648
2000-03-12 9:46:17,Holmesport,Turks and Caicos Islands,19.63709687,387.9655499,-1.688830131,34.63693402,35.81672229,23.959437
2000-03-13 5:56:00,South Larryland,Barbados,18.92407712,361.0019487,-0.2217485565,8.574051924,41.44809518,37.07648155
2000-03-14 2:05:43,South Thomas,Peru,21.62359645,425.2800525,-0.1844597505,63.20048839,21.27813554,40.98423938
2000-03-14 22:15:27,Lake Shawna,United Arab Emirates,21.02394428,437.8048308,1.184459911,66.42197417,28.2833136,47.90254275
2000-03-15 18:25:10,Josephport,Antarctica (the territory South of 60 deg S),16.59033315,375.729309,1.681963092,75.98573039,79.43828435,5.470460224
2000-03-16 14:34:53,East Brandonchester,Algeria,13.84549759,358.1637281,-1.718326176,54.00304107,1.669905807,38.68663381
2000-03-17 10:44:37,Harperchester,Moldova,19.68095554,416.9718239,1.642615834,0.03767194063,85.05290828,32.2511042
2000-03-18 6:54:20,East Angela,Vietnam,11.65760808,423.428605,-0.5836551888,76.01556251,90.0719144,12.98096766
2000-03-19 3:04:03,Richardchester,Lesotho,16.14551319,445.4429898,-2.160843996,52.93523783,49.12909178,29.84614276
2000-03-19 23:13:46,Millsstad,Fiji,16.7586818,394.4278179,0.2373588039,41.68697117,24.3837895,49.63551604
2000-03-20 19:23:30,Erikborough,Liechtenstein,9.413675492,361.1621975,-0.6466619854,70.73044029,25.97871421,11.98699035
2000-03-21 15:33:13,Port Donald,Afghanistan,22.17414166,476.6863026,1.490173536,69.50823227,20.65440957,14.88229505
2000-03-22 11:42:56,Lake Robertview,Bolivia,16.90935814,370.0625239,1.162554889,97.34305147,43.299917,38.22313664
2000-03-23 7:52:39,West Michaelbury,Singapore,17.1702959,329.051204,-0.3158115595,89.375502,3.018483065,8.420927065
2000-03-24 4:02:23,Port Carriefurt,United States Minor Outlying Islands,11.35018113,430.9971214,0.2844260428,55.3104941,36.63863617,19.92384024
2000-03-25 0:12:06,Thomasberg,Netherlands,12.39755571,411.1018741,0.4219748997,79.80127332,92.00034514,36.52710057
2000-03-25 20:21:49,West Anthony,French Polynesia,17.51759333,345.2598676,0.7716298877,19.86803759,16.24926689,22.60070121
2000-03-26 16:31:32,West Karenmouth,Bulgaria,23.89013015,378.818928,-0.2728075373,92.87095255,64.31923222,2.50982218
2000-03-27 12:41:16,Keithmouth,Central African Republic,19.81656542,410.9415474,0.7964219507,30.59873,85.83092996,16.63252027
2000-03-28 8:50:59,South Brittanyview,Finland,8.566691881,341.929061,0.6978381517,35.65189954,56.81474863,47.48571821
2000-03-29 5:00:42,North Victoriamouth,Bhutan,15.80994779,438.9289348,-1.333572498,96.96211494,16.66835664,33.82658339
2000-03-30 1:10:25,East Jessicaport,Jordan,9.701830998,386.3338175,0.7726938624,41.62926411,63.20864234,10.59181908
2000-03-30 21:20:09,Charlesland,Bolivia,21.1108269,386.5106969,0.5850310258,58.86857588,58.44329898,13.24902093
2000-03-31 17:29:52,East Erin,Montenegro,21.44498108,442.1776982,-0.8823338957,37.72453572,44.14344148,43.39205818
2000-04-01 13:39:35,South Amy,Uganda,22.35916,360.6141823,-0.9946007576,13.14612378,59.00297297,11.33441113
2000-04-02 9:49:18,Hernandezview,Saint Lucia,15.03096449,423.6978478,-0.1844186265,0.4928956583,50.4562405,1.04465066
2000-04-03 5:59:02,Lorihaven,Marshall Islands,16.70683725,358.3875778,1.989391071,46.89719573,52.6664424,41.18497747
2000-04-04 2:08:45,Lesterfort,Holy See (Vatican City State),14.09157083,399.9249158,0.06773070699,35.22401816,13.86153863,23.65242285
2000-04-04 22:18:28,Wellsville,French Guiana,15.90814756,448.5942783,-1.766577628,19.29312341,91.49849174,6.030286616
2000-04-05 18:28:11,Garciafurt,Trinidad and Tobago,20.7541867,443.1985109,1.661562969,37.71089509,26.47551174,22.14214259
2000-04-06 14:37:55,Gregoryville,Greece,20.07916356,379.6721149,0.4486562376,69.13157894,20.1620595,11.1989593
2000-04-07 10:47:38,South Diana,Belize,15.57654942,406.3255329,-0.316439487,46.23273769,23.83147895,26.68584615
2000-04-08 6:57:21,North Adamland,Kuwait,22.76487515,321.7016741,-0.5220453707,62.63181365,2.051871719,10.1152389
2000-04-09 3:07:04,Port Brent,Philippines,13.42992763,435.8972239,-1.212521751,53.5864997,78.28601766,31.302808
2000-04-09 23:16:48,New Tonyfort,New Zealand,21.99943105,384.4908933,0.2433221848,83.26963555,73.62552756,38.95867137
2000-04-10 19:26:31,Lake Amberhaven,Sweden,5.873453044,339.5952204,1.060867279,8.033874251,44.51140071,19.20794638
2000-04-11 15:36:14,West Lisaville,Botswana,16.37748747,371.6271558,1.235589082,39.6304797,88.69668529,23.40832427
2000-04-12 11:45:58,Mendezton,Botswana,9.011849741,436.9104277,1.652910467,45.56228099,51.46696103,19.20215508
2000-04-13 7:55:41,Turnerville,Malawi,19.0445955,476.3975158,-0.5568244008,30.79004693,10.25223901,38.16292002
2000-04-14 4:05:24,Hutchinsonburgh,Israel,16.41664058,461.6779305,0.03001216373,85.45828268,53.33938185,0.9631369904
2000-04-15 0:15:07,North Elizabeth,Cameroon,10.47571141,320.8383423,-0.2576240048,75.3757603,93.6246606,35.32955875
2000-04-15 20:24:51,Lawsonmouth,Israel,13.76028471,299.3644267,-0.3301782544,4.146220147,28.42889987,0.08234777126
2000-04-16 16:34:34,New Sandra,Romania,12.70953249,378.8528754,0.5777869049,19.85482232,42.33319017,8.288920862
2000-04-17 12:44:17,Jasonmouth,Costa Rica,14.46007937,431.8916531,0.9206952946,33.70601552,98.52278967,25.06619807
2000-04-18 8:54:00,Scottland,Tajikistan,13.8983969,406.512482,-0.329095352,72.63735275,72.91875937,19.121589
2000-04-19 5:03:44,North Kristopherland,Bermuda,16.99841139,352.7114842,0.9489183131,6.849925436,77.54564565,0.004525797772
2000-04-20 1:13:27,Rachelburgh,Latvia,17.35532543,275.7696894,0.7483226802,92.54104341,50.54322241,19.07827334
2000-04-20 21:23:10,Donnaland,Guam,20.15510287,448.676935,0.898730967,59.98618727,55.33590727,30.1446367
2000-04-21 17:32:53,New Julie,Belize,15.45797191,409.9557477,-2.041663352,20.73530572,93.41784327,47.89605288
2000-04-22 13:42:37,Hartburgh,Jersey,8.999073953,411.3106362,1.016886138,44.10650252,68.79004317,48.02889901
2000-04-23 9:52:20,Port Kevin,Dominica,11.2174591,466.9354292,-0.1846334896,84.03087612,87.8541137,23.52470823
2000-04-24 6:02:03,Hortonhaven,New Caledonia,13.10041874,432.0037762,-0.5751770055,22.11799606,67.74688484,9.946394827
2000-04-25 2:11:46,Leslieberg,Algeria,9.192959236,457.1070261,-0.9282804599,6.567668268,32.76012654,0.9689857985
2000-04-25 22:21:30,West Nancyburgh,San Marino,13.50669239,379.4525903,-1.629519934,21.24982702,30.35788178,40.91760873
2000-04-26 18:31:13,Lake James,Saint Kitts and Nevis,14.68750159,368.4480229,0.4366022723,65.1911269,10.96758697,40.69424643
2000-04-27 14:40:56,North Daniel,Trinidad and Tobago,14.34185553,412.7172875,1.395275343,69.88300603,18.17765889,44.71017766
2000-04-28 10:50:39,Lisabury,Uzbekistan,10.19487627,389.6829471,1.289046164,60.15465526,77.12875763,48.65926767
2000-04-29 7:00:23,Lake Jacquelineton,Korea,19.80442674,325.7853853,1.117522096,88.06905433,76.89011252,42.38926044
2000-04-30 3:10:06,New Miguel,Zimbabwe,14.69862068,402.8447849,-0.6403824529,49.73177084,41.69036382,8.315132502
2000-04-30 23:19:49,South Jamie,Burkina Faso,8.00761254,377.1543834,2.992738262,93.86699805,40.83915437,29.74462312
2000-05-01 19:29:32,East Toni,Norway,13.84034764,360.3839311,0.1477432486,38.33377925,23.75429732,31.7094931
2000-05-02 15:39:16,Port Jessica,Saint Helena,21.79864955,437.9081202,0.9771697441,39.12883179,23.04258906,35.14502558
2000-05-03 11:48:59,West Pattyville,Guyana,16.49184622,298.3829046,0.5097130166,58.28957478,96.99919992,25.71745871
2000-05-04 7:58:42,North Brian,Slovakia (Slovak Republic),4.298199399,423.3937513,0.6775107026,60.47993229,45.30853598,27.46782568
2000-05-05 4:08:25,Lake Stephaniebury,Cape Verde,20.48287589,512.9882231,-1.460018412,93.43900234,30.51062161,18.18919342
2000-05-06 0:18:09,North Angelicaport,North Macedonia,12.65360208,307.4430706,2.033752684,97.40240593,83.54038288,10.04640084
2000-05-06 20:27:52,Randallfurt,Seychelles,8.261532948,396.220191,-0.9703121122,99.07442407,95.43543536,27.31916571
2000-05-07 16:37:35,Sonyachester,Norway,12.04316247,271.6897418,0.9243420646,10.06447317,13.04415898,28.56680497
2000-05-08 12:47:19,Port Jesus,India,14.56379206,441.4585101,0.01239224203,72.78389295,64.89785844,44.92565399
2000-05-09 8:57:02,North Codyhaven,Uganda,16.01635893,395.8091883,-0.4332673804,92.47915412,67.38197125,27.51955276
2000-05-10 5:06:45,Francishaven,Turkmenistan,17.34862107,354.7217006,-1.040749401,72.6365587,6.931199221,15.96709541
2000-05-11 1:16:28,Lake Eric,Indonesia,17.48981874,412.8076613,-1.819730383,58.96389624,9.840034141,45.65617444
2000-05-11 21:26:12,Lake Jon,Russian Federation,21.96018513,394.732546,-1.983452464,67.82236768,61.1473547,44.42808241
2000-05-12 17:35:55,Lake Donaldland,Slovenia,10.94514261,407.4088484,0.09442173685,57.45891568,60.09372224,45.51509574
2000-05-13 13:45:38,Johnsonton,Argentina,16.8005607,343.9855633,-1.369808237,78.15047182,49.81580103,34.97887044
2000-05-14 9:55:21,New Kathleen,Sao Tome and Principe,28.94417172,421.8310088,-0.2367323047,84.90494458,65.88921059,16.26913764
2000-05-15 6:05:05,Lake Kimberly,Philippines,21.07559293,392.7446078,-1.263380468,59.85368998,53.72191577,49.87270933
2000-05-16 2:14:48,Joelfurt,Singapore,21.46163357,341.5823056,-1.372503936,28.7230812,79.25514491,49.03394697
2000-05-16 22:24:31,Austinton,Niue,14.53051738,347.84183,-0.5131342844,97.29074103,34.93730795,34.15127942
2000-05-17 18:34:14,Lake Susanfort,Bulgaria,12.58642926,315.9160988,-0.2966239423,51.04674151,59.3235327,25.0975829
2000-05-18 14:43:58,Lake Travisbury,Sweden,3.958186907,389.4945402,0.799254058,58.59584086,91.25522646,34.70032511
2000-05-19 10:53:41,North Jennifer,Spain,17.600635,442.8167243,0.3223100223,62.37866637,21.31255497,29.60471796
2000-05-20 7:03:24,South Eric,Cook Islands,13.72498874,345.0888216,1.391025554,45.37815416,82.38257453,40.02087347
2000-05-21 3:13:07,South Charles,Norfolk Island,10.01512547,474.2151395,2.381042436,74.2681653,98.36604479,18.23245714
2000-05-21 23:22:51,Lake Thomasfort,Moldova,10.47729236,396.6552221,-2.441752483,97.54986575,91.58996715,27.24088531
2000-05-22 19:32:34,Port Raymond,Reunion,17.04417453,431.5842565,1.27070748,50.90052523,74.6685533,35.71431134
2000-05-23 15:42:17,West Victoriafurt,Niger,9.47599873,337.2755422,-1.004592708,89.46369727,96.13601849,26.91681527
2000-05-24 11:52:00,Kaylaberg,Afghanistan,10.32169458,428.2169338,0.2608817129,23.68369711,93.16289209,21.18894019
2000-05-25 8:01:44,New Dianeberg,Qatar,15.52972304,358.737171,0.8006259284,86.13087204,46.16381398,22.28782026
2000-05-26 4:11:27,Villarrealstad,Burkina Faso,17.49486471,406.1022047,-1.021770967,74.57907943,92.17786726,4.664633679
2000-05-27 0:21:10,Amandafort,Serbia,12.62834003,311.0127226,0.09951208075,83.14315914,63.19465069,7.322538118
2000-05-27 20:30:53,South Sarahfort,Turkmenistan,21.48150354,392.9942139,-0.7569353849,75.44305279,11.28268407,0.8799410686
2000-05-28 16:40:37,New Michele,Sri Lanka,10.81473269,340.6176805,-0.558262708,95.04224152,96.40603762,9.786306685
2000-05-29 12:50:20,East Jasonside,Panama,19.43371495,444.6603034,-0.2907931546,1.469827041,94.62793444,42.49886891
2000-05-30 9:00:03,Kellertown,United Kingdom,26.97617049,375.3353782,-1.414397065,10.46680452,66.55472663,39.62192421
2000-05-31 5:09:46,East Nicholas,Bhutan,15.54317921,415.0583244,0.08151140781,67.04168876,2.081370269,14.93311856
2000-06-01 1:19:30,Port Brookeburgh,Honduras,14.38441419,351.4936145,-1.154441888,11.3508846,31.36428326,3.784719141
2000-06-01 21:29:13,South Lisaside,Djibouti,8.841050537,387.8523192,-1.407156974,6.483507698,89.53462537,10.48871374
2000-06-02 17:38:56,Sarahberg,Timor-Leste,17.0635671,327.9568741,-0.3976790961,24.59916861,73.61576316,42.27969278
2000-06-03 13:48:40,West Morgan,Guam,16.86194787,445.4098922,-1.052292731,79.59460601,50.32131432,49.2022981
2000-06-04 9:58:23,Williamsmouth,Nauru,13.6451168,384.3371263,-0.6046109569,53.93286494,43.92384935,11.459886
2000-06-05 6:08:06,Lake Stephanie,Brunei Darussalam,8.857165398,449.0455907,-1.501332849,23.45664251,4.284786084,34.74872954
2000-06-06 2:17:49,New Andrew,United States Minor Outlying Islands,11.32158918,347.1771165,-0.2372262329,25.95165928,39.30838518,41.55124646
2000-06-06 22:27:33,Port Rachelborough,Turkmenistan,21.13283493,452.9023502,-0.008328021185,33.14485086,75.56605631,30.35757856
2000-06-07 18:37:16,Port Scott,Iraq,22.01279627,352.4618331,2.421562472,59.17370087,63.82131691,30.31894965
2000-06-08 14:46:59,Thompsonshire,Taiwan,20.44081126,418.4674004,0.3370073063,46.66727532,46.11710241,43.96221575
2000-06-09 10:56:42,Stevenfort,Finland,4.012817781,437.019244,-0.3574562747,35.90030763,57.95296668,26.36575884
2000-06-10 7:06:26,South Eileen,Moldova,23.37769554,368.7495736,-1.383702783,1.989178333,61.54002685,28.28617134
2000-06-11 3:16:09,Lake Eric,Swaziland,20.00095618,423.8517443,-0.4363168739,9.841825593,90.74246604,17.22672177
2000-06-11 23:25:52,North Nicolechester,Uzbekistan,21.8268657,387.5207075,-1.04558001,69.22611891,48.54431473,5.309010814
2000-06-12 19:35:35,South Ronaldborough,Italy,10.78395447,372.4632072,1.055947623,47.7381993,92.06428244,37.96519103
2000-06-13 15:45:19,Jennaview,Lebanon,22.01098679,484.8426979,0.2529541394,17.56010559,73.82306176,42.29672982
2000-06-14 11:55:02,Port Andrewhaven,Botswana,13.65025822,288.4518975,1.155520841,5.135018981,44.2172185,3.844067878
2000-06-15 8:04:45,Bryanview,Swaziland,13.91834513,433.0484302,-0.1809502254,22.95826372,79.61531504,27.190925
2000-06-16 4:14:28,East Larry,Turks and Caicos Islands,12.93276201,375.8941717,-1.486043704,40.78491654,92.60431852,25.42710378
2000-06-17 0:24:12,Nancychester,Hungary,17.29559867,389.0392146,-0.5561267733,98.53186762,95.37572411,24.86527174
2000-06-17 20:33:55,Port Michael,Cocos (Keeling) Islands,16.19593902,390.266092,-0.9410561403,72.32040126,20.75879828,13.95824724
2000-06-18 16:43:38,Powellshire,Slovenia,10.42945891,405.1437792,-0.2861175486,78.97388702,36.92020934,6.78730878
2000-06-19 12:53:21,New Scottchester,Korea,15.68652168,437.6680206,-0.281736106,11.40560845,40.07003428,12.76371731
2000-06-20 9:03:05,Andreamouth,Solomon Islands,2.500708505,392.0435955,-0.0318889616,75.90667192,21.44127309,24.68442809
2000-06-21 5:12:48,East Meghan,Niue,14.36938012,512.950769,2.050956145,42.44047862,62.27522713,11.16699375
2000-06-22 1:22:31,Lake Jameschester,Myanmar,19.1820008,464.6164986,0.6929114995,35.65748278,91.51096853,22.04812584
2000-06-22 21:32:14,Port Patrick,Guinea,19.42935583,404.4671882,1.970999386,19.26757129,34.1116853,37.86933237
2000-06-23 17:41:58,New Monicamouth,Ecuador,14.88963196,533.0325137,0.8633314728,52.95756261,43.77799251,37.98865166
2000-06-24 13:51:41,Costastad,Bangladesh,19.44512207,339.3194045,-0.02139110572,56.07905974,14.20780197,20.92745402
2000-06-25 10:01:24,Lake Colin,Saint Pierre and Miquelon,17.22068049,429.2817842,-0.1679844025,77.31058816,8.052012012,19.69190284
2000-06-26 6:11:08,New Jessicashire,Denmark,11.52925294,335.1850528,-0.5448404193,57.94764988,14.13517034,4.630293306
2000-06-27 2:20:51,Loriport,Congo,12.77392484,417.0004516,-1.37193566,57.61069634,72.10104878,48.91880689
2000-06-27 22:30:34,Johnsview,Azerbaijan,14.77193471,348.8183388,0.206791397,36.70777399,81.52129086,48.10554331
2000-06-28 18:40:17,Jessicatown,South Africa,12.40618048,365.764875,1.586307907,46.86802393,52.94825701,47.32950091
2000-06-29 14:50:01,East Natalie,Lithuania,19.31477525,461.4675293,0.7944283389,68.97326673,26.72559633,2.604300941
2000-06-30 10:59:44,Justintown,Kuwait,16.74457246,422.9591143,0.8148020689,46.52878349,4.200367489,35.81607191
2000-07-01 7:09:27,Cuevasfort,Algeria,11.49634199,472.5399844,-0.9888027933,16.37736996,18.70445545,2.590338774
